04/19/2026 22:11:02,65.0233,44620.6115,16384,[BBT01|SLM01|PSC01|LB01],False,
04/19/2026 22:11:56,61.2759,43289.8381,16384,[LB01|BBT01|SLM01|PSC01],False,
04/19/2026 22:12:48,58.0498,42718.3545,16384,[PSC01|SLM01|LB01|BBT01],False,
04/19/2026 22:13:39,61.351,45662.1902,16384,[BBT01|PSC01|LB01|SLM01],False,
04/19/2026 22:14:32,61.5149,45408.245,16384,[LB01|SLM01|BBT01|PSC01],False,
04/19/2026 22:15:26,61.1777,42779.3365,16384,[SLM01|PSC01|BBT01|LB01],False,
04/19/2026 22:16:18,61.9464,42185.3335,16384,[PSC01|SLM01|LB01|BBT01],False,
04/19/2026 22:17:09,58.7315,44535.6865,16384,[PSC01|LB01|SLM01|BBT01],False,
04/19/2026 22:18:00,61.4387,44185.3211,16384,[PSC01|BBT01|SLM01|LB01],False,
04/19/2026 22:18:53,61.1983,43610.4455,16384,[LB01|BBT01|PSC01|SLM01],False,
04/19/2026 22:19:46,59.8208,44560.8646,16384,[LB01|PSC01|BBT01|SLM01],False,
04/19/2026 22:20:37,61.1568,45454.4126,16384,[LB01|BBT01|SLM01|PSC01],False,
04/19/2026 22:21:31,58.9597,43396.5,16384,[BBT01|LB01|SLM01|PSC01],False,
04/19/2026 22:22:23,74.711,42543.8453,16384,[PSC01|LB01|BBT01|SLM01],False,
04/19/2026 22:23:15,165.8347,43918.8981,16384,[PSC01|BBT01|LB01|SLM01],False,
04/19/2026 22:24:06,61.4029,44965.1844,16384,[SLM01|LB01|PSC01|BBT01],False,
04/19/2026 22:25:00,63.5117,43594.3215,16384,[BBT01|SLM01|LB01|PSC01],False,
04/19/2026 22:25:52,64.167,42823.8007,16384,[SLM01|LB01|PSC01|BBT01],False,
04/19/2026 22:26:44,59.7956,43596.6098,16384,[PSC01|BBT01|SLM01|LB01],False,
04/19/2026 22:27:36,64.2842,41460.3166,16384,[BBT01|LB01|SLM01|PSC01],False,
04/19/2026 22:28:26,60.6772,44383.9621,16384,[PSC01|LB01|SLM01|BBT01],False,
04/19/2026 22:29:17,60.6092,43955.4559,16384,[PSC01|LB01|BBT01|SLM01],False,
04/19/2026 22:30:10,60.3667,42127.5555,16384,[PSC01|BBT01|LB01|SLM01],False,
04/19/2026 22:31:01,60.0409,44795.9077,16384,[SLM01|BBT01|PSC01|LB01],False,
04/19/2026 22:31:53,60.0531,48330.648,16384,[LB01|BBT01|SLM01|PSC01],False,
04/19/2026 22:32:48,60.7391,45394.3181,16384,[BBT01|LB01|SLM01|PSC01],False,
04/19/2026 22:33:42,61.339,43190.6358,16384,[LB01|SLM01|PSC01|BBT01],False,
04/19/2026 22:34:34,60.6894,46376.4475,16384,[BBT01|SLM01|LB01|PSC01],False,
04/19/2026 22:35:27,60.7034,45614.447,16384,[SLM01|LB01|PSC01|BBT01],False,
04/19/2026 22:36:19,60.0298,45105.5879,16384,[PSC01|BBT01|SLM01|LB01],False,
04/19/2026 22:37:13,60.0406,43533.9521,16384,[BBT01|LB01|SLM01|PSC01],False,
04/19/2026 22:38:06,62.0141,42682.7147,16384,[PSC01|BBT01|SLM01|LB01],False,
04/19/2026 22:38:58,63.8861,45633.7256,16384,[SLM01|LB01|PSC01|BBT01],False,
04/19/2026 22:39:50,59.878,46282.4623,16384,[LB01|BBT01|SLM01|PSC01],False,
04/19/2026 22:40:46,59.4712,42904.7767,16384,[BBT01|SLM01|PSC01|LB01],False,
04/19/2026 22:41:38,61.958,43602.3088,16384,[PSC01|SLM01|LB01|BBT01],False,
04/19/2026 22:42:30,60.9548,45625.8879,16384,[BBT01|LB01|SLM01|PSC01],False,
04/19/2026 22:43:22,63.619,45447.2362,16384,[SLM01|BBT01|PSC01|LB01],False,
04/19/2026 22:44:16,58.8847,41123.133,16384,[PSC01|BBT01|LB01|SLM01],False,
04/19/2026 22:45:06,68.7187,44358.8068,16384,[SLM01|BBT01|PSC01|LB01],False,
04/19/2026 22:45:57,60.3132,43956.7094,16384,[PSC01|SLM01|LB01|BBT01],False,
04/19/2026 22:46:50,64.6524,42902.8347,16384,[BBT01|LB01|PSC01|SLM01],False,
04/19/2026 22:47:42,61.6637,43399.7635,16384,[BBT01|LB01|PSC01|SLM01],False,
04/19/2026 22:48:34,70.3097,45429.9826,16384,[BBT01|LB01|PSC01|SLM01],False,
04/19/2026 22:49:27,62.9009,45027.9041,16384,[SLM01|PSC01|BBT01|LB01],False,
04/19/2026 22:50:21,61.6694,42543.4621,16384,[BBT01|PSC01|SLM01|LB01],False,
04/19/2026 22:51:12,60.794,42720.91,16384,[BBT01|SLM01|PSC01|LB01],False,
04/19/2026 22:52:04,63.3149,45452.3599,16384,[BBT01|LB01|PSC01|SLM01],False,
04/19/2026 22:52:57,67.9577,44977.4849,16384,[BBT01|PSC01|LB01|SLM01],False,
04/19/2026 22:53:51,59.2689,43015.0225,16384,[BBT01|PSC01|LB01|SLM01],False,
04/19/2026 22:54:43,61.3801,43869.9685,16384,[LB01|BBT01|SLM01|PSC01],False,
04/19/2026 22:55:36,66.1377,43712.1521,16384,[LB01|SLM01|PSC01|BBT01],False,
04/19/2026 22:56:28,60.7167,44439.7639,16384,[PSC01|LB01|SLM01|BBT01],False,
04/19/2026 22:57:19,63.6791,45670.9857,16384,[SLM01|BBT01|LB01|PSC01],False,
04/19/2026 22:58:14,61.8147,43061.0234,16384,[LB01|PSC01|BBT01|SLM01],False,
04/19/2026 22:59:06,60.4738,43922.4976,16384,[SLM01|LB01|BBT01|PSC01],False,
04/19/2026 22:59:58,62.0721,45042.5187,16384,[LB01|PSC01|BBT01|SLM01],False,
04/19/2026 23:00:50,62.1546,44962.7807,16384,[LB01|SLM01|PSC01|BBT01],False,
