04/19/2026 14:48:21,66.9021,127497.9246,16384,[SLM01|BBT01|LB01|PSC01],False,
04/19/2026 14:50:43,69.7027,126383.7032,16384,[BBT01|LB01|SLM01|PSC01],False,
04/19/2026 14:53:06,205.0958,125088.5478,16384,[PSC01|SLM01|BBT01|LB01],False,
04/19/2026 14:55:26,68.731,126738.8976,16384,[PSC01|BBT01|SLM01|LB01],False,
04/19/2026 14:57:47,69.7717,124372.5592,16384,[PSC01|LB01|SLM01|BBT01],False,
04/19/2026 15:00:08,72.2541,127021.3853,16384,[BBT01|LB01|PSC01|SLM01],False,
04/19/2026 15:02:31,70.0739,126931.4124,16384,[BBT01|SLM01|LB01|PSC01],False,
04/19/2026 15:04:52,78.6666,127730.6016,16384,[SLM01|PSC01|LB01|BBT01],False,
04/19/2026 15:07:14,206.9083,130676.0558,16384,[PSC01|LB01|BBT01|SLM01],False,
04/19/2026 15:09:39,75.1061,127547.13,16384,[SLM01|PSC01|LB01|BBT01],False,
04/19/2026 15:12:01,67.9549,124880.6132,16384,[LB01|PSC01|BBT01|SLM01],False,
04/19/2026 15:14:23,75.1773,128030.846,16384,[BBT01|SLM01|LB01|PSC01],False,
04/19/2026 15:16:45,73.6179,126063.5334,16384,[SLM01|PSC01|BBT01|LB01],False,
04/19/2026 15:19:07,71.8087,127092.284,16384,[PSC01|SLM01|BBT01|LB01],False,
04/19/2026 15:21:28,295.3873,126678.2096,16384,[SLM01|BBT01|LB01|PSC01],False,
04/19/2026 15:23:51,69.9052,123731.9404,16384,[BBT01|LB01|PSC01|SLM01],False,
04/19/2026 15:26:10,65.3388,125900.8395,16384,[LB01|SLM01|PSC01|BBT01],False,
04/19/2026 15:28:31,64.2278,125211.8764,16384,[PSC01|BBT01|LB01|SLM01],False,
04/19/2026 15:30:52,69.2483,125475.9895,16384,[PSC01|BBT01|SLM01|LB01],False,
04/19/2026 15:33:13,249.4664,124997.8757,16384,[LB01|BBT01|SLM01|PSC01],False,
04/19/2026 15:35:35,157.8476,125666.472,16384,[PSC01|LB01|BBT01|SLM01],False,
