Start Time,TTFB,TTLB,Blocks Served,SlotOrder,Aborted?,Aborted at
04/19/2026 16:17:50,00:00:00.0764375,00:02:08.6707589,16384,[SLM01|LB01|PSC01|BBT01],False,
04/19/2026 16:20:13,00:00:00.0649571,00:02:04.0976599,16384,[LB01|SLM01|BBT01|PSC01],False,
04/19/2026 16:22:34,00:00:00.2000223,00:02:09.9826492,16384,[BBT01|LB01|PSC01|SLM01],False,
04/19/2026 16:24:58,00:00:00.0612962,00:02:05.6901052,16384,[BBT01|PSC01|LB01|SLM01],False,
04/19/2026 16:27:19,00:00:00.0556816,00:02:05.5932980,16384,[BBT01|PSC01|LB01|SLM01],False,
04/19/2026 16:29:39,00:00:00.0629172,00:02:03.9030744,16384,[BBT01|LB01|PSC01|SLM01],False,
04/19/2026 16:31:59,00:00:00.0635137,00:02:04.6952235,16384,[LB01|SLM01|BBT01|PSC01],False,
04/19/2026 16:34:19,00:00:00.0747898,00:02:04.6772553,16384,[PSC01|LB01|BBT01|SLM01],False,
04/19/2026 16:36:38,00:00:00.0626118,00:02:04.4933879,16384,[BBT01|LB01|SLM01|PSC01],False,
04/19/2026 16:38:59,00:00:00.0670399,00:02:05.4857432,16384,[BBT01|SLM01|LB01|PSC01],False,
04/19/2026 16:41:19,00:00:00.0752994,00:02:04.6810991,16384,[SLM01|BBT01|LB01|PSC01],False,
04/19/2026 16:43:39,00:00:00.0735378,00:02:03.9272023,16384,[LB01|BBT01|PSC01|SLM01],False,
04/19/2026 16:45:59,00:00:00.0610257,00:02:03.9837192,16384,[BBT01|LB01|SLM01|PSC01],False,
04/19/2026 16:48:20,00:00:00.1652333,00:02:03.9422543,16384,[BBT01|LB01|PSC01|SLM01],False,
04/19/2026 16:50:39,00:00:00.0728974,00:02:05.4785045,16384,[PSC01|SLM01|LB01|BBT01],False,
04/19/2026 16:52:58,00:00:00.0632847,00:02:07.1936187,16384,[LB01|SLM01|PSC01|BBT01],False,
04/19/2026 16:55:21,00:00:00.0644799,00:02:05.4765541,16384,[SLM01|PSC01|BBT01|LB01],False,
04/19/2026 16:57:40,00:00:00.0848965,00:02:07.2516160,16384,[PSC01|SLM01|BBT01|LB01],False,
04/19/2026 17:00:03,00:00:00.1331696,00:02:03.7691867,16384,[BBT01|PSC01|LB01|SLM01],False,
04/19/2026 17:02:22,00:00:00.0626872,00:02:05.4709239,16384,[SLM01|BBT01|PSC01|LB01],False,
04/19/2026 17:04:43,00:00:00.0614091,00:02:03.9160026,16384,[BBT01|LB01|PSC01|SLM01],False,
04/19/2026 17:07:02,00:00:00.0701523,00:02:03.7271746,16384,[LB01|PSC01|SLM01|BBT01],False,
04/19/2026 17:09:23,00:00:00.0708166,00:02:04.8191147,16384,[PSC01|LB01|BBT01|SLM01],False,
04/19/2026 17:11:43,00:00:00.0673900,00:02:05.1104522,16384,[PSC01|LB01|SLM01|BBT01],False,
04/19/2026 17:14:03,00:00:00.0661979,00:02:04.5377248,16384,[SLM01|BBT01|LB01|PSC01],False,
04/19/2026 17:16:24,00:00:00.0648911,00:02:05.5605499,16384,[LB01|BBT01|SLM01|PSC01],False,
04/19/2026 17:18:42,00:00:00.2105938,00:02:04.6808934,16384,[PSC01|SLM01|LB01|BBT01],False,
04/19/2026 17:21:02,00:00:00.0665733,00:02:02.0443968,16384,[LB01|BBT01|SLM01|PSC01],False,
