Start Time,TTFB,TTLB,Blocks Served,SlotOrder,Aborted?,Aborted at
04/18/2026 17:16:04,00:00:00.0551205,00:01:58.6527184,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:18:18,00:00:00.0571371,00:01:55.6594566,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:20:28,00:00:00.0567214,00:01:55.7306539,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:22:39,00:00:00.0631829,00:01:56.7424727,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:24:50,00:00:00.0548395,00:01:54.0682662,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:27:01,00:00:00.0619175,00:01:54.6613743,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:29:12,00:00:00.0816497,00:01:53.9733085,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:31:23,00:00:00.0586389,00:01:56.0177282,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:33:35,00:00:00.0595108,00:01:53.5521486,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:35:46,00:00:00.0576906,00:01:55.4028003,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:37:57,00:00:00.0566062,00:01:56.6168287,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:40:09,00:00:00.0590003,00:01:55.7314592,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:42:21,00:00:00.0584632,00:01:55.4981188,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:44:32,00:00:00.0608113,00:01:54.5662328,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:46:43,00:00:00.0548385,00:01:57.6401634,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:48:57,00:00:00.0558376,00:01:55.2174877,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:51:07,00:00:00.0578081,00:01:57.1211272,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:53:18,00:00:00.0585814,00:01:55.3908164,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:55:29,00:00:00.0655880,00:01:52.9146648,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:57:40,00:00:00.0609762,00:01:52.7705706,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 17:59:50,00:00:00.0620327,00:01:56.9588927,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 18:02:01,00:00:00.0585417,00:01:56.3033590,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 18:04:12,00:00:00.0614821,00:01:54.4412495,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 18:06:24,00:00:00.0609744,00:01:54.9885128,16384,[BBT01|LB01|PSC01|SLM01],False,
04/18/2026 18:08:35,00:00:00.0567340,00:01:53.9736189,16384,[BBT01|LB01|PSC01|SLM01],False,
